X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-8533034.2827,4676640.9876,2265,2954 Chaneyville Road,Owings,MD,20736,4.006,Middle,Calvert,Northern Middle School,6-8
-8827878.34,4817139.1766,2266,371 Pride Parkway,Accident,MD,21520,11.009,Middle,Garrett,Northern Middle School,6-8
-8651057.0978,4817436.3268,2267,701 Northern Avenue,Hagerstown,MD,21740,21.017,Middle,Washington,Northern Middle School,6-8
-8552709.1063,4758380.6303,2268,9125 Northfield Road,Ellicott City,MD,21042,13.048,Elementary,Howard,Northfield Elementary School,K-5
-8543064.898,4713115.9217,2269,3700 Northview Drive,Bowie,MD,20716,16.25,Elementary,Prince George's,Northview Elementary School,PreK-5
-8602820.894,4743581.7841,2270,13501 Richter Farm Road,Germantown,MD,20874,15.239,High,Montgomery,Northwest High School,9-12
-8590228.3289,4815456.1263,2271,99 Kings Drive,Taneytown,MD,21787,6.002,Middle,Carroll,Northwest Middle School,6-8
-8432345.4274,4645917.8683,2272,9975 Sharptown Road,Mardela Springs,MD,21837,22.012,Elementary,Wicomico,Northwestern Elementary School,PreK-5
-8566586.9618,4718101.1336,2273,7000 Adelphi Road,Hyattsville,MD,20782,16.072,High,Prince George's,Northwestern High School,9-12
-8538677.4437,4774000.9439,2274,6900 Park Heights Avenue,Baltimore,MD,21215,30.187,High,Baltimore City,Northwestern High School #401,9-12
-8525940.5787,4772261.2886,2275,5201 Loch Raven Boulevard,Baltimore,MD,21239,30.229,Elementary,Baltimore City,Northwood Elementary School # 242,PreK-5
-8574069.11,4726783.5626,2276,919 University Boulevard West,Silver Spring,MD,20901,15.046,High,Montgomery,Northwood High School,9-12
-8517969.8948,4761341.7788,2277,1700 Delvale Avenue,Baltimore,MD,21222,3.155,Elementary,Baltimore,Norwood Elementary School,PreK-3
-8523672.476,4733695.6541,2278,34 Truckhouse Road,Severna Park,MD,21146,2.107,Elementary,Anne Arundel,Oak Hill Elementary School,PreK-5
-8571866.0887,4722312.1793,2279,400 East Wayne Avenue,Silver Spring,MD,20901,15.149,Elementary,Montgomery,Oak View Elementary School,3-5
-8606654.9184,4778380.1081,2280,5830 Oakdale School Road,Ijamsville,MD,21754,10.062,Elementary,Frederick,Oakdale Elementary School,PreK-5
-8606018.4568,4778369.3792,2281,5850 Eaglehead Drive,Ijamsville,MD,21754,10.073,High,Frederick,Oakdale High School,9-12
-8606711.2054,4778105.9054,2282,5810 Oakdale School Road,Ijamsville,MD,21754,10.063,Middle,Frederick,Oakdale Middle School,6-8
-8553707.1364,4751582.6565,2283,9410 Kilimanjaro Road,Columbia,MD,21045,13.002,High,Howard,Oakland Mills High School,9-12
-8554187.1771,4751433.6523,2284,9540 Kilimanjaro Road,Columbia,MD,21045,13.008,Middle,Howard,Oakland Mills Middle School,6-8
-8578046.6362,4725756.4183,2285,2720 Plyers Mill Road,Silver Spring,MD,20902,15.14,Elementary,Montgomery,Oakland Terrace Elementary School,PreK-5
-8554826.6244,4732977.7352,2286,13710 Laurel-Bowie Road,Laurel,MD,20708,16.138,Elementary,Prince George's,Oaklands Elementary School,PreK-5
-8521783.6472,4778156.8655,2287,1901 White Oak Avenue,Baltimore,MD,21234,3.162,Elementary,Baltimore,Oakleigh Elementary School,PreK-5
-8532233.2051,4635382.6449,2288,26410 Three Notch Road,Mechanicsville,MD,20659,18.011,Elementary,St. Mary's,Oakville Elementary School,PreK-5
-8530178.7818,4742334.387,2289,330 Oak Manor Drive,Glen Burnie,MD,21061,2.109,Elementary,Anne Arundel,Oakwood Elementary School,PreK-5
-8360955.6759,4628547.6638,2290,12828 Center Drive,Ocean City,MD,21842,23.006,Elementary,Worcester,Ocean City Elementary School,PreK-4
-8537895.5548,4733627.5662,2291,1290 Odenton Road,Odenton,MD,21113,2.048,Elementary,Anne Arundel,Odenton Elementary School,K-5
-8563939.2678,4779333.4656,2292,6300 Oklahoma Road,Sykesville,MD,21784,6.043,Middle,Carroll,Oklahoma Road Middle School,6-8
-8544533.7703,4774124.6242,2293,4627 Old Court Road,Baltimore,MD,21208,3.115,Middle,Baltimore,Northwest Academy of Health Sciences                        ,6-8
-8640226.7337,4816069.3485,2294,21615 Old Forge Road,Hagerstown,MD,21740,21.035,Elementary,Washington,Old Forge Elementary School,K-5
-8530232.3926,4739216.1348,2295,600 Patriot Lane,Millersville,MD,21108,2.002,High,Anne Arundel,Old Mill High School,9-12
-8530122.9855,4739438.4248,2296,610 Patriot Lane,Millersville,MD,21108,2.001,Middle,Anne Arundel,Old Mill Middle School North,6-8
-8530001.8671,4739295.6744,2297,620 Patriot Lane,Millersville,MD,21108,2.133,Middle,Anne Arundel,Old Mill Middle School South,6-8
-8499686.2869,4774816.6391,2298,12912 Cunninghill Cove Road,Baltimore,MD,21220,3.079,Elementary,Baltimore,Oliver Beach Elementary School,PreK-5
-8579180.3171,4743072.6847,2299,3401 Queen Mary Drive,Olney,MD,20832,15.093,Elementary,Montgomery,Olney Elementary School,K-5
-8620659.1071,4778418.7472,2300,5898 Hannover Drive,Frederick,MD,21701,10.052,Elementary,Frederick,Orchard Grove Elementary School,PreK-5
-8512074.8974,4769383.2729,2301,711 High Villa Road,Baltimore,MD,21221,3.182,Elementary,Baltimore,Orems Elementary School,PreK-5
-8517269.3977,4771924.2761,2302,5401 Kenwood Avenue,Baltimore,MD,21206,3.165,High,Baltimore,Overlea High School,9-12
-8566052.6557,4700007.2193,2303,3298 Curtis Drive,Temple Hills,MD,20748,16.129,Elementary,Prince George's,Overlook  Elementary School,PreK-5
-8532800.1457,4752318.6947,2304,401 Hampton Road,Linthicum,MD,21090,2.119,Elementary,Anne Arundel,Overlook Elementary School,K-5
-8548241.921,4783013.638,2305,10824 Reisterstown Road,Owings Mills,MD,21117,3.124,Elementary,Baltimore,Owings Mills Elementary School,PreK-5
-8548788.2654,4782510.0144,2306,124 Tollgate Road,Owings Mills,MD,21117,3.073,High,Baltimore,Owings Mills High School,9-12
-8570817.2011,4690759.2831,2307,7701 Livingston Road,Oxon Hill,MD,20745,16.031,Elementary,Prince George's,Oxon Hill Elementary School,K-6
-8570908.4334,4692590.2696,2308,6701 Leyte Drive,Oxon Hill,MD,20745,16.082,High,Prince George's,Oxon Hill High School,9-12
-8573172.9122,4687546.1502,2309,9570 Fort Foote Road,Fort Washington,MD,20744,16.162,Middle,Prince George's,Oxon Hill Middle School,7-8
-8530585.5799,4788007.4865,2310,9834 Greenside Drive,Cockeysville,MD,21030,3.069,Elementary,Baltimore,Padonia International Elementary School,PreK-5
-8569859.1507,4732382.6818,2311,13400 Tamarack Road,Silver Spring,MD,20904,15.102,Elementary,Montgomery,Page (William T.) Elementary School,PreK-5
-8563377.9218,4719788.1102,2312,5101 Pierce Avenue,College Park,MD,20740,16.018,Elementary,Prince George's,Paint Branch Elementary School,PreK-6
-8565767.3032,4734068.4236,2313,14121 Old Columbia Pike,Burtonsville,MD,20866,15.211,High,Montgomery,Paint Branch High School,9-12
-8649645.2256,4813295.4553,2314,195 Pangborn Boulevard,Hagerstown,MD,21740,21.041,Elementary,Washington,Pangborn Boulevard Elementary School,PreK-5
-8568245.9538,4698108.46,2315,2002 Callaway Street,Temple Hills,MD,20748,16.23,Elementary,Prince George's,Panorama Elementary School,PreK-6
-8648946.8151,4820068.235,2316,19410 Longmeadow Road,Hagerstown,MD,21742,21.03,Elementary,Washington,Paramount Elementary School,K-5
-8528259.6175,4753681.832,2317,201 East 11th Avenue,Baltimore,MD,21225,2.076,Elementary,Anne Arundel,Park Elementary School,PreK-5
-8510488.6194,4611085.7808,2318,20343 Hermanville Road,Park Hall,MD,20667,18.029,Elementary,St. Mary's,Park Hall Elementary School,PreK-5
-8560957.9875,4717428.0591,2319,6001 Good Luck Road,Riverdale,MD,20737,16.177,High,Prince George's,Parkdale High School,9-12
-8581829.2211,4733715.4464,2320,4610 West Frankfort Drive,Rockville,MD,20853,15.212,Middle,Montgomery,Parkland Middle School,6-8
-8775145.7749,4814352.4858,2321,50 Parkside Boulevard,Lavale,MD,21502,1.033,Elementary,Allegany,Parkside Elementary School,PreK-5
-8412815.4717,4628902.2771,2322,1015 Beaglin Park Drive,Salisbury,MD,21804,22.001,High,Wicomico,Parkside High School,9-12
-8520346.633,4777526.3213,2323,2600 Putty Hill Avenue,Baltimore,MD,21234,3.121,High,Baltimore,Parkville High School,9-12
-8518935.1744,4775915.1185,2324,8711 Avondale Road,Baltimore,MD,21234,3.082,Middle,Baltimore,Parkville Middle School,6-8
-8618326.7072,4781203.7341,2325,300 Carroll Parkway,Frederick,MD,21701,10.023,Elementary,Frederick,Parkway Elementary School,PreK-5
-8588007.5462,4776065.3635,2326,202 Watersville Road,Mount Airy,MD,21771,6.053,Elementary,Carroll,Parr's Ridge Elementary School,PreK-2
-8523465.8605,4737320.2647,2327,401 East Pasadena Road,Pasadena,MD,21122,2.07,Elementary,Anne Arundel,Pasadena Elementary School,K-5
-8514623.7718,4759711.2281,2328,8100 Wise Avenue,Baltimore,MD,21222,3.145,High,Baltimore,Patapsco High School & Center for Arts,9-12
-8551244.2591,4764447.8568,2329,8885 Old Frederick Road,Ellicott City,MD,21043,13.051,Middle,Howard,Patapsco Middle School,6-8
-8519994.9521,4763671.382,2331,100 Kane Street,Baltimore,MD,21224,30.164,High,Baltimore City,Patterson High School # 405,9-12
-8496425.8152,4794596.9373,2332,85 Patterson Mill Road,Bel Air,MD,21215,12.057,Middle/High,Harford,Patterson Mill Middle/High School,6-12
-8509113.0884,4632722.897,2333,35 Appeal Lane,Lusby,MD,20657,4.018,Elementary,Calvert,Patuxent Elementary School,PreK-2
-8539360.5686,4697014.4316,2334,4410 Bishopmill Drive,Upper Marlboro,MD,20772,16.209,Elementary,Prince George's,Patuxent Elementary School,PreK-5
-8509268.4204,4629699.0071,2335,12485 Southern Connector Boulevard,Lusby,MD,20657,4.019,High,Calvert,Patuxent High School,9-12
-8552498.5583,4742727.9738,2336,9151 Vollmerhousen Road,Jessup,MD,20794,13.041,Middle,Howard,Patuxent Valley Middle School,6-8
-8526932.0957,4764060.5485,2337,1400 Orleans Street,Baltimore,MD,21231,30.128,High,Baltimore City,Paul Laurence Dunbar High School # 414,9-12
-8526860.1,4764213.7321,2338,500 North Caroline Street,Baltimore,MD,21202,30.147,High,Baltimore City,Paul Laurence Dunbar Middle School Building #133,9-12
-8417954.0029,4631075.0419,2339,1300 Pemberton Drive,Salisbury,MD,21801,22.028,Elementary,Wicomico,Pemberton Elementary School,PreK-5
-8513536.5466,4779050.9035,2340,9021 Belair Road,Baltimore,MD,21236,3.07,Elementary,Baltimore,Perry Hall Elementary School,PreK-5
-8511990.5424,4778080.0925,2341,4601 Ebenezer Road,Baltimore,MD,21236,3.011,High,Baltimore,Perry Hall High School,9-12
-8513201.596,4778916.2467,2342,4300 Ebenezer Road,Baltimore,MD,21236,3.007,Middle,Baltimore,Perry Hall Middle School,6-8
-8467828.7211,4803001.9282,2343,901 Maywood Avenue,Perryville,MD,21903,7.02,Elementary,Cecil,Perryville Elementary School,PreK-5
-8467306.5523,4805433.2836,2344,1696 Perryville Road,Perryville,MD,21903,7.013,High,Cecil,Perryville High School,9-12
-8468006.9322,4803516.8556,2345,850 Aiken Avenue,Perryville,MD,21903,7.018,Middle,Cecil,Perryville Middle School,6-8
-8547649.6518,4705009.1489,2346,501 Watkins Park Drive,Upper Marlboro,MD,20774,16.207,Elementary,Prince George's,Perrywood Elementary School,K-5
-8544258.7768,4738211.5978,2347,7600 29th Division Road,Fort Meade,MD,20755,2.06,Elementary,Anne Arundel,Pershing Hill Elementary School,1-5
-8551354.3392,4753533.724,2348,5370 Oldstone Court,Columbia,MD,21045,13.024,Elementary,Howard,Phelps Luck Elementary School,PreK-5
-8517476.4514,4719277.35,2349,1411 Cedar Park Drive,Annapolis,MD,21401,2.083,Alternate,Anne Arundel,Phoenix Academy,PreK-12
-8553766.5751,4705843.0374,2350,9601 Prince Place,Upper Marlboro,MD,20774,16.05,Elementary,Prince George's,Phyllis E. Williams Elementary School,K-6
-8565077.6035,4630651.8099,2351,12834 Rock Point Road,Newburg,MD,20664,8.015,Middle,Charles,Piccowaxen Middle School,6-8
-8538052.498,4775882.1766,2352,7621 Labyrinth Road,Baltimore,MD,21208,3.033,High,Baltimore,Pikesville High School,9-12
-8538931.5212,4775862.0201,2353,7701 Seven Mile Lane,Baltimore,MD,21208,3.085,Middle,Baltimore,Pikesville Middle School,6-8
-8534621.878,4771599.2339,2354,4849 Pimlico Road,Baltimore,MD,21215,30.251,PreK-8,Baltimore City,Pimlico Elementary/Middle School # 223,PreK-8
-8572175.271,4724724.2361,2355,201 Woodmoor Drive,Silver Spring,MD,20901,15.036,Elementary,Montgomery,Pine Crest Elementary School,3-5
-8519209.3776,4780735.6886,2356,2701 Summit Avenue,Baltimore,MD,21234,3.009,Elementary,Baltimore,Pine Grove Elementary School,PreK-5
-8519067.084,4779946.7433,2357,9200 Old Harford Road,Baltimore,MD,21234,3.001,Middle,Baltimore,Pine Grove Middle School,6-8
-8417340.8055,4629281.9671,2358,520 South Pinehurst Avenue,Salisbury,MD,21801,22.002,Elementary,Wicomico,Pinehurst Elementary School,PreK-5
-8531356.9368,4785538.8183,2359,200 Rickswood Road,Timonium,MD,21093,3.131,Elementary,Baltimore,Pinewood Elementary School,PreK-5
-8572612.8317,4719095.0706,2360,7510 Maple Avenue,Takoma Park,MD,20912,15.249,Elementary,Montgomery,Piney Branch Elementary School,3-5
-8540338.541,4730404.7408,2361,2641 Strawberry Lake Way,Odenton,MD,21113,2.1,Elementary,Anne Arundel,Piney Orchard Elementary School,K-5
-8519887.7977,4602783.2961,2362,44550 Tall Timbers Road,Tall Timbers,MD,20690,18.027,Elementary,St. Mary's,Piney Point Elementary School,PreK-5
-8567357.7877,4779211.6744,2363,6315 Freedom Avenue,Sykesville,MD,21784,6.04,Elementary,Carroll,Piney Ridge Elementary School,K-5
-8395632.7941,4634919.4053,2364,34404 Old Ocean City Road,Pittsville,MD,21850,22.019,Elementary/Middle,Wicomico,Pittsville Elementary/Middle School,4-8
-8524045.332,4777935.0456,2365,8300 Pleasant Plains Road,Towson,MD,21286,3.139,Elementary,Baltimore,Pleasant Plains Elementary School,PreK-5
-8646770.0805,4773264.3192,2366,1707 Rohrorsville Road,Knoxville,MD,21758,21.022,Elementary,Washington,Pleasant Valley Elementary School,K-5
-8525622.0805,4663958.3075,2367,1245 Plum Point Road,Huntingtown,MD,20639,4.015,Elementary,Calvert,Plum Point Elementary School,K-5
-8525170.4811,4664136.5309,2368,1475 Plum Point Road,Huntingtown,MD,20639,4.017,Middle,Calvert,Plum Point Middle School,6-8
-8411104.7517,4587516.3677,2369,2119 Pocomoke Beltway,Pocomoke City,MD,21851,23.002,Elementary,Worcester,Pocomoke Elementary School,PreK-3
-8410475.1574,4587887.4643,2370,1817 Old Virginia Road,Pocomoke City,MD,21851,23.003,High,Worcester,Pocomoke High School,9-12
-8412003.9623,4588867.8134,2371,800 Eighth Street,Pocomoke City,MD,21851,23.011,Elementary/Middle,Worcester,Pocomoke Middle School,4-8
-8526240.8217,4746487.8216,2372,1035 Dumbarton Road,Glen Burnie,MD,21060,2.134,Elementary,Anne Arundel,Point Pleasant Elementary School,PreK-5
-8541342.1087,4708058.6157,2373,1110 Parkington Lane,Bowie,MD,20716,16.119,Elementary,Prince George's,Pointer Ridge Elementary School,K-5
-8563405.5174,4749049.7962,2374,6600 South Trotter Road,Clarksville,MD,21029,13.044,Elementary,Howard,Pointers Run Elementary School,PreK-5
-8617309.3787,4739695.589,2375,17014 Tom Fox Avenue,Poolesville,MD,20837,15.216,Middle,Montgomery,Poole (John) Middle School,6-8
-8616929.5157,4742348.4812,2376,19565 Fisher Avenue,Poolesville,MD,20837,15.137,Elementary,Montgomery,Poolesville Elementary School,K-5
-8618313.7304,4742149.8727,2377,17501 Willard Road,Poolesville,MD,20837,15.066,High,Montgomery,Poolesville High School,9-12
-8561782.7021,4713991.8951,2378,4351 58th Avenue,Bladensburg,MD,20710,16.218,Elementary,Prince George's,Port Towns Elementary School,PreK-6
-8528691.7038,4787033.0268,2379,2410 Springlake Drive,Timonium,MD,21093,3.023,Elementary,Baltimore,Pot Spring Elementary School,PreK-5
-8595406.568,4724796.8183,2380,10311 River Road,Potomac,MD,20854,15.11,Elementary,Montgomery,Potomac Elementary School,K-5
-8649092.2386,4816067.5149,2381,301 East Magnolia Avenue,Hagerstown,MD,21740,21.044,Elementary,Washington,Potomac Heights Elementary School,PreK-5
-8569005.8835,4696125.642,2382,5211 Boydell Avenue,Oxon Hill,MD,20745,16.216,High,Prince George's,Potomac High School,9-12
-8572082.9583,4681379.0115,2383,12500 Fort Washington Road,Fort Washington,MD,20744,16.086,Elementary,Prince George's,Potomac Landing Elementary School,PreK-5
-8540455.4489,4769713.8155,2384,3300 Kelox Road,Baltimore,MD,21207,3.092,Elementary,Baltimore,Powhatan Elementary School,PreK-5
-8449750.8704,4680350.9409,2385,225 Main Street,Preston,MD,21655,5.008,Elementary,Caroline,Preston Elementary School,PreK-5
-8539606.0649,4817660.5614,2386,19810 Middletown Road,Freeland,MD,21053,3.013,Elementary,Baltimore,Prettyboy Elementary School,K-5
-8414678.3567,4629997.0771,2387,400 Prince Street,Salisbury,MD,21804,22.014,Elementary,Wicomico,Prince St. Elementary School,PreK-5
-8426316.3348,4607600.7675,2388,11576 Lankford Street,Princess Anne,MD,21853,19.01,Elementary,Somerset,Princess Anne Elementary School,PreK-5
-8560686.797,4694993.4242,2389,6101 Baxter Drive,Suitland,MD,20746,16.176,Elementary,Prince George's,Princeton Elementary School,PreK-6
-8522736.2614,4774316.5899,2390,2500 East Northern Parkway,Baltimore,MD,21214,30.209,Middle/High,Baltimore City,Professional Development Center Building #93 (aka Dr. Samuel),6-12
-8492835.8626,4801574.7021,2391,101 Prospect Mill Road,Bel Air,MD,21015,12.012,Elementary,Harford,Prospect Mill Elementary School,PreK-5
-8445435.56,4821167.7764,2392,3035 Singerly Road,Elkton,MD,21921,7.033,Alternate,Cecil,Providence Special School,6-12
-8586070.9494,4720085.643,2393,6311 Wilson Lane,Bethesda,MD,20817,15.175,Middle,Montgomery,Pyle (Thomas W.) Middle School,6-8
-8533146.1531,4740917.1378,2394,7967 Quarterfield Road,Severn,MD,21144,2.078,Elementary,Anne Arundel,Quarterfield Elementary School,PreK-5
-8466200.4917,4727007.4886,2395,125 Ruthsburg Road,Centreville,MD,21617,17.001,High,Queen Anne's,Queen Anne's County High School,9-12
-8599909.708,4738275.358,2396,15800 Quince Orchard Boulevard,Gaithersburg,MD,20878,15.158,High,Montgomery,Quince Orchard High School,9-12
-8584356.198,4718644.9405,2397,7000 Radnor Road,Bethesda,MD,20034,15.237,Alternate,Montgomery,Radnor Center,N/A
-8548927.5771,4774439.4121,2398,9013 Liberty Road,Randallstown,MD,21133,3.054,Elementary,Baltimore,Randallstown Elementary School,K-5
-8549001.8692,4776647.0822,2399,4000 Offutt Road,Randallstown,MD,21133,3.032,High,Baltimore,Randallstown High School,9-12
-8517199.8529,4769789.4968,2400,1717 Weyburn Road,Baltimore,MD,21237,3.109,Elementary,Baltimore,Red House Run Elementary School,PreK-5
-8503244.0568,4800003.3869,2401,600 Red Pump Road,Bel Air,MD,21014,12.059,Elementary,Harford,Red Pump Elementary School,PreK-5
-8586216.4716,4741860.6742,2402,6505 Muncaster Mill Road,Rockville,MD,20855,15.238,Middle,Montgomery,Redland Middle School,6-8
-8551108.9417,4787085.9956,2403,223 Walgrove Road,Reisterstown,MD,21136,3.106,Elementary,Baltimore,Reisterstown Elementary School,PreK-5
-8538191.2109,4754847.1655,2404,5885 Selford Road,Baltimore,MD,21227,3.132,Elementary,Baltimore,Relay Elementary School,PreK-5
-8561929.2184,4743412.216,2405,11550 Scaggsville Road,Fulton,MD,20759,13.077,High,Howard,Reservoir High School,9-12
-8588503.5085,4747714.7473,2406,7301 Hadley Farms Drive,Gaithersburg,MD,20879,15.165,Elementary,Montgomery,Resnik (Judith A.) Elementary School,PreK-5
-8594284.802,4736519.6453,2407,15000 Broschart Road,Rockville,MD,20850,15.266,Special Education,Montgomery,RICA School,N/A
-8530435.5447,4744638.9381,2408,400 A Street,Glen Burnie,MD,21061,2.022,Elementary,Anne Arundel,Richard Henry Lee Elementary School,K-5
